1, none, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
960, taiga, regions_unexplored:frozen_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
961, taiga, regions_unexplored:frozen_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
962, taiga, regions_unexplored:frozen_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
963, taiga, regions_unexplored:frozen_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
964, ocean, minecraft:frozen_ocean, MONSTER, graveyard:nightmare, 10, 1, 1
965, ocean, minecraft:frozen_ocean, MONSTER, graveyard:revenant, 25, 5, 8
966, ocean, minecraft:frozen_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
967, ocean, minecraft:frozen_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
968, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
969, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
970, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
971, ocean, minecraft:frozen_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
972, ocean, minecraft:frozen_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
973, ocean, minecraft:frozen_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
974, ocean, minecraft:frozen_ocean, CREATURE, alexsmobs:seal, 20, 3, 8
975, ocean, minecraft:frozen_ocean, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
976, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
977, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
978, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
979, ocean, minecraft:frozen_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
980, ocean, minecraft:frozen_ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
981, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:orca, 10, 3, 4
982, ocean, minecraft:frozen_ocean, WATER_CREATURE, alexsmobs:cachalot_whale, 10, 1, 2
983, ocean, minecraft:frozen_ocean, WATER_AMBIENT, alexsmobs:comb_jelly, 10, 2, 3
984, ocean, minecraft:frozen_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
985, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:nightmare, 10, 1, 1
986, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:revenant, 25, 5, 8
987, extreme_hills, minecraft:frozen_peaks, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
988, extreme_hills, minecraft:frozen_peaks, MONSTER, alexsmobs:centipede_head, 10, 1, 1
989, extreme_hills, minecraft:frozen_peaks, MONSTER, alexsmobs:farseer, 30, 1, 1
990, extreme_hills, minecraft:frozen_peaks, MONSTER, alexsmobs:murmur, 10, 1, 1
991, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
992, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
993, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
994, extreme_hills, minecraft:frozen_peaks, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
995, extreme_hills, minecraft:frozen_peaks, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
996, extreme_hills, minecraft:frozen_peaks, CREATURE, alexsmobs:sunbird, 10, 1, 1
997, extreme_hills, minecraft:frozen_peaks, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
998, extreme_hills, minecraft:frozen_peaks, CREATURE, alexsmobs:froststalker, 20, 5, 7
999, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1000, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1001, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1002, extreme_hills, minecraft:frozen_peaks, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1003, extreme_hills, minecraft:frozen_peaks, AMBIENT, alexsmobs:fly, 10, 2, 3
1004, extreme_hills, minecraft:frozen_peaks, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1005, extreme_hills, minecraft:frozen_peaks, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1006, river, minecraft:frozen_river, MONSTER, graveyard:nightmare, 10, 1, 1
1007, river, minecraft:frozen_river, MONSTER, graveyard:revenant, 25, 5, 8
1008, river, minecraft:frozen_river, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1009, river, minecraft:frozen_river, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1010, river, minecraft:frozen_river, MONSTER, alexsmobs:farseer, 30, 1, 1
1011, river, minecraft:frozen_river, MONSTER, alexsmobs:murmur, 10, 1, 1
1012, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1013, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1014, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1015, river, minecraft:frozen_river, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1016, river, minecraft:frozen_river, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1017, river, minecraft:frozen_river, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1018, river, minecraft:frozen_river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1019, river, minecraft:frozen_river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1020, river, minecraft:frozen_river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1021, river, minecraft:frozen_river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1022, river, minecraft:frozen_river, AMBIENT, alexsmobs:fly, 10, 2, 3
1023, river, minecraft:frozen_river, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1024, river, minecraft:frozen_river, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1025, none, regions_unexplored:frozen_tundra, MONSTER, graveyard:nightmare, 10, 1, 1
1026, none, regions_unexplored:frozen_tundra, MONSTER, graveyard:revenant, 25, 5, 8
1027, none, regions_unexplored:frozen_tundra, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1028, none, regions_unexplored:frozen_tundra, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1029, none, regions_unexplored:frozen_tundra, MONSTER, alexsmobs:farseer, 30, 1, 1
1030, none, regions_unexplored:frozen_tundra, MONSTER, alexsmobs:murmur, 10, 1, 1
1031, none, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1032, none, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1033, none, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1034, none, regions_unexplored:frozen_tundra, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1035, none, regions_unexplored:frozen_tundra, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1036, none, regions_unexplored:frozen_tundra, CREATURE, alexsmobs:raccoon, 10, 2, 4
1037, none, regions_unexplored:frozen_tundra, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
1038, none, regions_unexplored:frozen_tundra, CREATURE, alexsmobs:crow, 10, 3, 5
1039, none, regions_unexplored:frozen_tundra, CREATURE, alexsmobs:tusklin, 18, 3, 5
1040, none, regions_unexplored:frozen_tundra, CREATURE, alexsmobs:bison, 10, 6, 10
1041, none, regions_unexplored:frozen_tundra, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1042, none, regions_unexplored:frozen_tundra, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1043, none, regions_unexplored:frozen_tundra, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1044, none, regions_unexplored:frozen_tundra, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1045, none, regions_unexplored:frozen_tundra, AMBIENT, alexsmobs:fly, 10, 2, 3
1046, none, regions_unexplored:frozen_tundra, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1047, none, regions_unexplored:frozen_tundra, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1048, jungle, regions_unexplored:fungal_fen, MONSTER, graveyard:ghoul, 25, 2, 5
1049, jungle, regions_unexplored:fungal_fen, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1050, jungle, regions_unexplored:fungal_fen, MONSTER, alexsmobs:farseer, 30, 1, 1
1051, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1052, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1053, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1054, jungle, regions_unexplored:fungal_fen, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1055, jungle, regions_unexplored:fungal_fen, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1056, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:hummingbird, 19, 7, 7
1057, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:gorilla, 25, 7, 7
1058, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
1059, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 12
1060, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:mungus, 10, 3, 5
1061, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:toucan, 23, 5, 5
1062, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:anteater, 10, 1, 3
1063, jungle, regions_unexplored:fungal_fen, CREATURE, alexsmobs:bunfungus, 10, 1, 1
1064, jungle, regions_unexplored:fungal_fen, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1065, jungle, regions_unexplored:fungal_fen, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1066, jungle, regions_unexplored:fungal_fen, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1067, jungle, regions_unexplored:fungal_fen, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1068, jungle, regions_unexplored:fungal_fen, AMBIENT, alexsmobs:fly, 10, 2, 3
1069, jungle, regions_unexplored:fungal_fen, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1070, none, regions_unexplored:giant_bayou, MONSTER, graveyard:ghoul, 25, 2, 5
1071, none, regions_unexplored:giant_bayou, MONSTER, graveyard:nightmare, 10, 1, 1
1072, none, regions_unexplored:giant_bayou, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1073, none, regions_unexplored:giant_bayou, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1074, none, regions_unexplored:giant_bayou, MONSTER, alexsmobs:farseer, 30, 1, 1
1075, none, regions_unexplored:giant_bayou, MONSTER, alexsmobs:murmur, 10, 1, 1
1076, none, regions_unexplored:giant_bayou, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
1077, none, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1078, none, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1079, none, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1080, none, regions_unexplored:giant_bayou, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1081, none, regions_unexplored:giant_bayou, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1082, none, regions_unexplored:giant_bayou, CREATURE, alexsmobs:crocodile, 20, 1, 2
1083, none, regions_unexplored:giant_bayou, CREATURE, alexsmobs:shoebill, 10, 1, 2
1084, none, regions_unexplored:giant_bayou, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
1085, none, regions_unexplored:giant_bayou, CREATURE, alexsmobs:anaconda, 12, 1, 1
1086, none, regions_unexplored:giant_bayou, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1087, none, regions_unexplored:giant_bayou, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1088, none, regions_unexplored:giant_bayou, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1089, none, regions_unexplored:giant_bayou, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1090, none, regions_unexplored:giant_bayou, AMBIENT, alexsmobs:fly, 10, 2, 3
1091, none, regions_unexplored:giant_bayou, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1092, none, regions_unexplored:giant_bayou, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1093, none, regions_unexplored:giant_bayou, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
1094, nether, regions_unexplored:glistering_meadow, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
1095, nether, regions_unexplored:glistering_meadow, MONSTER, alexsmobs:farseer, 30, 1, 1
1096, nether, regions_unexplored:glistering_meadow, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1097, nether, regions_unexplored:glistering_meadow, CREATURE, alexsmobs:laviathan, 15, 1, 1
1098, none, fokastudio:glowshroom_valley, MONSTER, alexsmobs:farseer, 30, 1, 1
1099, forest, regions_unexplored:golden_boreal_forest, MONSTER, graveyard:ghoul, 25, 2, 5
1100, forest, regions_unexplored:golden_boreal_forest, MONSTER, graveyard:revenant, 25, 5, 8
1101, forest, regions_unexplored:golden_boreal_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1102, forest, regions_unexplored:golden_boreal_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1103, forest, regions_unexplored:golden_boreal_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
1104, forest, regions_unexplored:golden_boreal_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
1105, forest, regions_unexplored:golden_boreal_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1106, forest, regions_unexplored:golden_boreal_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1107, forest, regions_unexplored:golden_boreal_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1108, forest, regions_unexplored:golden_boreal_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1109, forest, regions_unexplored:golden_boreal_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1110, forest, regions_unexplored:golden_boreal_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
1111, forest, regions_unexplored:golden_boreal_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
1112, forest, regions_unexplored:golden_boreal_forest, CREATURE, alexsmobs:crow, 10, 3, 5
1113, forest, regions_unexplored:golden_boreal_forest, CREATURE, alexsmobs:banana_slug, 14, 2, 3
1114, forest, regions_unexplored:golden_boreal_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
1115, forest, regions_unexplored:golden_boreal_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1116, forest, regions_unexplored:golden_boreal_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1117, forest, regions_unexplored:golden_boreal_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1118, forest, regions_unexplored:golden_boreal_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1119, forest, regions_unexplored:golden_boreal_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
1120, forest, regions_unexplored:golden_boreal_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1121, forest, regions_unexplored:golden_boreal_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1122, none, regions_unexplored:grassland, MONSTER, graveyard:nightmare, 10, 1, 1
1123, none, regions_unexplored:grassland, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1124, none, regions_unexplored:grassland, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1125, none, regions_unexplored:grassland, MONSTER, alexsmobs:farseer, 30, 1, 1
1126, none, regions_unexplored:grassland, MONSTER, alexsmobs:murmur, 10, 1, 1
1127, none, regions_unexplored:grassland, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1128, none, regions_unexplored:grassland, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1129, none, regions_unexplored:grassland, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1130, none, regions_unexplored:grassland, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1131, none, regions_unexplored:grassland, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1132, none, regions_unexplored:grassland, CREATURE, alexsmobs:raccoon, 10, 2, 4
1133, none, regions_unexplored:grassland, CREATURE, alexsmobs:crow, 10, 3, 5
1134, none, regions_unexplored:grassland, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1135, none, regions_unexplored:grassland, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1136, none, regions_unexplored:grassland, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1137, none, regions_unexplored:grassland, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1138, none, regions_unexplored:grassland, AMBIENT, alexsmobs:fly, 10, 2, 3
1139, none, regions_unexplored:grassland, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1140, none, regions_unexplored:grassland, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1141, beach, regions_unexplored:grassy_beach, MONSTER, graveyard:nightmare, 10, 1, 1
1142, beach, regions_unexplored:grassy_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1143, beach, regions_unexplored:grassy_beach, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1144, beach, regions_unexplored:grassy_beach, MONSTER, alexsmobs:farseer, 30, 1, 1
1145, beach, regions_unexplored:grassy_beach, MONSTER, alexsmobs:murmur, 10, 1, 1
1146, beach, regions_unexplored:grassy_beach, MONSTER, fromtheshadows:bulldrogioth, 15, 1, 1
1147, beach, regions_unexplored:grassy_beach, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1148, beach, regions_unexplored:grassy_beach, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1149, beach, regions_unexplored:grassy_beach, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1150, beach, regions_unexplored:grassy_beach, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1151, beach, regions_unexplored:grassy_beach, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1152, beach, regions_unexplored:grassy_beach, CREATURE, alexsmobs:seal, 20, 3, 8
1153, beach, regions_unexplored:grassy_beach, CREATURE, alexsmobs:seagull, 21, 3, 6
1154, beach, regions_unexplored:grassy_beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1155, beach, regions_unexplored:grassy_beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1156, beach, regions_unexplored:grassy_beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1157, beach, regions_unexplored:grassy_beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1158, beach, regions_unexplored:grassy_beach, AMBIENT, alexsmobs:fly, 10, 2, 3
1159, beach, regions_unexplored:grassy_beach, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1160, beach, regions_unexplored:grassy_beach, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
1161, beach, regions_unexplored:grassy_beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1162, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:revenant, 25, 5, 8
1163, beach, regions_unexplored:gravel_beach, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1164, beach, regions_unexplored:gravel_beach, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1165, beach, regions_unexplored:gravel_beach, MONSTER, alexsmobs:farseer, 30, 1, 1
1166, beach, regions_unexplored:gravel_beach, MONSTER, alexsmobs:murmur, 10, 1, 1
1167, beach, regions_unexplored:gravel_beach, MONSTER, fromtheshadows:bulldrogioth, 15, 1, 1
1168, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1169, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1170, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1171, beach, regions_unexplored:gravel_beach, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1172, beach, regions_unexplored:gravel_beach, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
1173, beach, regions_unexplored:gravel_beach, CREATURE, alexsmobs:seal, 20, 3, 8
1174, beach, regions_unexplored:gravel_beach, CREATURE, alexsmobs:seagull, 21, 3, 6
1175, beach, regions_unexplored:gravel_beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
1176, beach, regions_unexplored:gravel_beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
1177, beach, regions_unexplored:gravel_beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
1178, beach, regions_unexplored:gravel_beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
1179, beach, regions_unexplored:gravel_beach, AMBIENT, alexsmobs:fly, 10, 2, 3
1180, beach, regions_unexplored:gravel_beach, AMBIENT, alexsmobs:cockroach, 10, 5, 5
1181, beach, regions_unexplored:gravel_beach, WATER_AMBIENT, alexsmobs:lobster, 10, 3, 5
1182, beach, regions_unexplored:gravel_beach, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
1183, forest, minecraft:grove, MONSTER, graveyard:ghoul, 25, 2, 5
1184, forest, minecraft:grove, MONSTER, graveyard:nightmare, 10, 1, 1
1185, forest, minecraft:grove, MONSTER, graveyard:revenant, 25, 5, 8
1186, forest, minecraft:grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
1187, forest, minecraft:grove, MONSTER, alexsmobs:centipede_head, 10, 1, 1
1188, forest, minecraft:grove, MONSTER, alexsmobs:farseer, 30, 1, 1
1189, forest, minecraft:grove, MONSTER, alexsmobs:murmur, 10, 1, 1
1190, forest, minecraft:grove, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
1191, forest, minecraft:grove, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
1192, forest, minecraft:grove, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
1193, forest, minecraft:grove, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
1194, forest, minecraft:grove, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
